split,split_label,group_num,cell,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,cell_idx,release,feature_status,lifetime_weeks_EOL70,lifetime_weeks_EOL80,lifetime_weeks_EOL75,lifetime_weeks_EOL65,lifetime_weeks_EOL60,lifetime_weeks_EOL55,lifetime_weeks_EOL50,lifetime_weeks_EOL45,lifetime_weeks_EOL40,lifetime_weeks_EOL35,lifetime_weeks_EOL30,week0_rpt_idx,week0_time_week,Q_initial_ah,chg_c_rate,dchg_c_rate,feature_status_w3,week3_rpt_idx,week3_time_week,f1_w3,f2_w3,f3_w3,f4_w3,f5_w3,f6_w3,f7_w3,f8_w3,f9_w3,f10_w3,feature_status_w5,week5_rpt_idx,week5_time_week,f1_w5,f2_w5,f3_w5,f4_w5,f5_w5,f6_w5,f7_w5,f8_w5,f9_w5,f10_w5,feature_status_w10,week10_rpt_idx,week10_time_week,f1_w10,f2_w10,f3_w10,f4_w10,f5_w10,f6_w10,f7_w10,f8_w10,f9_w10,f10_w10,feature_status_w15,week15_rpt_idx,week15_time_week,f1_w15,f2_w15,f3_w15,f4_w15,f5_w15,f6_w15,f7_w15,f8_w15,f9_w15,f10_w15,feature_week,target_domain
test,Test,4,G4C2,-3.263980610604966,5.91350300563827,0.46956471030850266,-0.004260795564372116,0.6852479188647731,1.0,-7.990452402810377,0.0038049134316889555,-5.163531761055278,6.985641817639208,2,Release 1.0,ok,27.237,24.447,26.115,28.325,29.594,nan,nan,nan,nan,nan,nan,0,0.0,0.2805666666666667,1.0,0.5,ok,3,3.345224867724868,-3.263980610604966,5.91350300563827,0.46956471030850266,-0.004260795564372116,0.6852479188647731,1.0,-7.990452402810377,0.0038049134316889555,-5.163531761055278,6.985641817639208,ok,5,5.661631944444445,-3.0997815380847524,5.8888779583328805,0.46956471030850266,-0.004955778820185136,0.6852479188647731,1.0,-7.7358296189998725,0.0053946971520209,-5.191357613131196,6.985641817639208,ok,10,11.561752645502644,-2.8883489624053045,5.783825182329737,0.46956471030850266,-0.001685425689224973,0.6852479188647731,1.0,-7.4273452127221695,0.011020333002627503,-4.9775039681443465,6.985641817639208,ok,15,17.55099206349206,-2.6534513132089255,5.60947179518496,0.46956471030850266,-0.014654023507990749,0.6852479188647731,1.0,-6.87776467122835,0.018574046583539255,-4.335597541544807,6.985641817639208,w5,target
test,Test,4,G4C4,-3.3111424318423173,5.786897381366708,0.48394942512902006,-0.010420165847657065,0.695664736154579,1.0,-8.185856277321344,0.003610835258097772,-5.721938051865745,6.93828448401696,4,Release 1.0,ok,22.88,20.956,22.158,23.41,23.885,nan,nan,nan,nan,nan,nan,0,0.0,0.2823097222222222,1.0,0.5,ok,3,3.3467278439153443,-3.3111424318423173,5.786897381366708,0.48394942512902006,-0.010420165847657065,0.695664736154579,1.0,-8.185856277321344,0.003610835258097772,-5.721938051865745,6.93828448401696,ok,5,5.659242724867726,-3.1350112850562075,5.739792912179234,0.48394942512902006,-0.011975016537997624,0.695664736154579,1.0,-7.958658417980633,0.004923880161113781,-5.776809961130157,6.93828448401696,ok,10,11.57866898148148,-2.8587579099284075,5.54907608489522,0.48394942512902006,-0.0019570264994892284,0.695664736154579,1.0,-7.452184255072839,0.010396145217148878,-5.029731232369323,6.93828448401696,ok,15,17.54753637566137,-2.5887881550450476,5.313205979041787,0.48394942512902006,-0.0179889728916606,0.695664736154579,1.0,-6.683831232351748,0.023859360442667676,-4.170705964198988,6.93828448401696,w5,target
test,Test,6,G6C1,-3.6362580351140763,5.720311776607412,0.2672838376557466,-0.0002665228013080112,0.731141351115838,2.0,-7.94221850454953,0.00668542527249924,-4.950096549708843,6.934397209928558,1,Release 1.0,ok,35.971,29.892,33.296,38.246,40.447,nan,nan,nan,nan,nan,nan,0,0.0,0.28324583333333336,2.0,0.5,ok,3,3.3635052910052905,-3.6362580351140763,5.720311776607412,0.2672838376557466,-0.0002665228013080112,0.731141351115838,2.0,-7.94221850454953,0.00668542527249924,-4.950096549708843,6.934397209928558,ok,5,5.689575066137566,-3.447045789805588,5.707110264748875,0.2672838376557466,0.0021689254018445736,0.731141351115838,2.0,-7.564770470433547,0.009488486259377676,-4.8039911440620395,6.934397209928558,ok,10,11.633222552910054,-3.1090354839045733,5.641907070938114,0.2672838376557466,-0.002659034625952128,0.731141351115838,2.0,-6.825019711262653,0.018848217527813765,-4.3165467910087365,6.934397209928558,ok,15,17.652878637566133,-2.865426844272371,5.501258210544727,0.2672838376557466,-0.011301482697972542,0.731141351115838,2.0,-6.422384815553403,0.025395293403289082,-4.04148928208836,6.934397209928558,w5,target
test,Test,7,G7C1,-3.0973482520047515,6.1070228877422545,0.47801726750018525,-0.007154160653121133,0.9777701851664176,2.0,-6.783028757781532,0.01695675475891939,-4.229355992411117,7.0431599159883405,1,Release 1.0,ok,22.278,15.975,19.248,24.819,26.966,28.504,nan,nan,nan,nan,nan,0,0.0,0.2837346944444445,2.0,0.5,ok,3,3.341425264550264,-3.0973482520047515,6.1070228877422545,0.47801726750018525,-0.007154160653121133,0.9777701851664176,2.0,-6.783028757781532,0.01695675475891939,-4.229355992411117,7.0431599159883405,ok,5,5.654241071428571,-2.924592511448688,6.073044534100405,0.47801726750018525,0.002642820910513155,0.9777701851664176,2.0,-6.856464990821273,0.018529959238101107,-4.207406706305571,7.0431599159883405,ok,10,11.563034060846562,-2.5993998117179786,5.855071922202427,0.47801726750018525,-0.01936588304956302,0.9777701851664176,2.0,-6.655146068083656,0.022835888960472533,-3.9883255041221797,7.0431599159883405,ok,15,17.50674603174603,-2.2353865977902183,5.332718793265369,0.47801726750018525,-0.014296243106568518,0.9777701851664176,2.0,-6.059854374135637,0.03486496281401222,-3.661484372846535,7.0431599159883405,w5,target
test,Test,7,G7C4,-3.1282973338761364,5.963579343618446,0.47317016231117515,-0.01158899942530392,0.9728002490862913,2.0,-6.806712749266663,0.016858828137899795,-4.214825132274696,6.943122422819428,4,Release 1.0,ok,26.862,19.499,23.86,29.742,32.777,nan,nan,nan,nan,nan,nan,0,0.0,0.28342677777777775,2.0,0.5,ok,3,3.3312665343915344,-3.1282973338761364,5.963579343618446,0.47317016231117515,-0.01158899942530392,0.9728002490862913,2.0,-6.806712749266663,0.016858828137899795,-4.214825132274696,6.943122422819428,ok,5,5.627038690476191,-2.9759648301833903,5.902633333401366,0.47317016231117515,-0.0096519925509925,0.9728002490862913,2.0,-6.733562737529249,0.019281135527922905,-4.166649195646682,6.943122422819428,ok,10,11.50756283068783,-2.7676420341388255,5.703782474656201,0.47317016231117515,-0.00498227219639516,0.9728002490862913,2.0,-6.7125759197241,0.021959066043785835,-4.098550127557566,6.943122422819428,ok,15,17.481770833333336,-2.51840254723956,5.420534999272286,0.47317016231117515,-0.06331771809850834,0.9728002490862913,2.0,-6.397456855000066,0.028252324075783763,-3.807685405492917,6.943122422819428,w5,target
test,Test,18,G18C3,-3.4901878176491223,5.811140992976701,0.2729174993960966,-0.006864420564228646,0.8260107435682913,2.5,-6.493789358938744,0.017360390515853974,-4.188056559598638,6.911747300251674,3,Release 1.0,ok,21.186,16.212,18.726,23.27,24.982,nan,nan,nan,nan,nan,nan,0,0.0,0.28173194444444444,2.5,0.5,ok,3,3.6050033068783067,-3.4901878176491223,5.811140992976701,0.2729174993960966,-0.006864420564228646,0.8260107435682913,2.5,-6.493789358938744,0.017360390515853974,-4.188056559598638,6.911747300251674,ok,5,5.832762896825397,-3.2729435468042567,5.817111159963204,0.2729174993960966,-0.0069192042075584825,0.8260107435682913,2.5,-6.033291935109006,0.02472854225479265,-3.8435013054538034,6.911747300251674,ok,10,11.941579034391534,-2.9867783697375816,5.537334267018537,0.2729174993960966,-0.00615300902253646,0.8260107435682913,2.5,-5.904000691538744,0.031543462744870965,-3.625975587426037,6.911747300251674,ok,15,17.753192791005286,-2.5560303086427085,4.90527477843843,0.2729174993960966,0.008524756286232588,0.8260107435682913,2.5,-5.2773790055347085,0.061546370831306874,-2.984367531831238,6.911747300251674,w5,target
test,Test,26,G26C1,-3.5787440733832927,5.752572638825633,0.038449253,-0.029167521631924653,0.2320106769094905,1.4,-7.775048487116506,0.008336303792551458,-4.797508392887778,6.97354301952014,1,Release 1.0,ok,31.118,29.292,30.553,31.687,32.232,32.753,nan,nan,nan,nan,nan,0,0.0,0.285969031111111,1.4,2.2,ok,4,3.604254298941799,-3.5787440733832927,5.752572638825633,0.038449253,-0.029167521631924653,0.2320106769094905,1.4,-7.775048487116506,0.008336303792551458,-4.797508392887778,6.97354301952014,ok,6,6.797253637566139,-3.343650260765039,5.755742213586912,0.038449253,0.0019166138731765425,0.2320106769094905,1.4,-7.387044469228373,0.012188900735188052,-4.604113332633449,6.97354301952014,ok,11,12.432134589947092,-3.0542250527903447,5.697093486505405,0.038449253,-0.0236038917865371,0.2320106769094905,1.4,-7.101838162177051,0.016805167375500224,-4.4157992674618844,6.97354301952014,ok,16,18.06238921957672,-2.8511937339675324,5.5093883366279774,0.038449253,-0.020375998917475935,0.2320106769094905,1.4,-6.809266531983766,0.02177544213012786,-4.350519330263498,6.97354301952014,w5,target
test,Test,26,G26C2,-3.5314394172545898,5.7745515455444085,0.044145600265863214,0.0044155841424343145,0.24860378189442028,1.4,-7.921591384227571,0.009412398609144446,-4.6687985380145465,6.967909201801884,2,Release 1.0,ok,48.281,40.797,45.608,49.601,50.652,51.425,52.141,52.811,nan,nan,nan,0,0.0,0.282343928888889,1.4,2.2,ok,4,3.5999917328042326,-3.5314394172545898,5.7745515455444085,0.044145600265863214,0.0044155841424343145,0.24860378189442028,1.4,-7.921591384227571,0.009412398609144446,-4.6687985380145465,6.967909201801884,ok,6,6.989217923280423,-3.3217308168825137,5.793013608384144,0.044145600265863214,0.007203195994198136,0.24860378189442028,1.4,-7.4872282318439165,0.01306707367886778,-4.415761488342476,6.967909201801884,ok,11,12.590744047619044,-3.107164666177154,5.768320995793772,0.044145600265863214,-0.000945679918002984,0.24860378189442028,1.4,-6.976848069939782,0.017534522727394558,-4.208121819261013,6.967909201801884,ok,16,18.213215939153436,-2.957424874827813,5.68697535633982,0.044145600265863214,0.006129710701728436,0.24860378189442028,1.4,-6.673575330570308,0.021892033393846294,-4.039527753104691,6.967909201801884,w5,target
test,Test,34,G34C3,-3.1688142417155114,5.8944028342648505,0.27651045622338727,-0.01721653359844244,0.7799506418302713,2.2,-6.609738913433479,0.018771172586657003,-4.117755350469431,6.983789965258135,3,Release 1.0,ok,19.617,14.503,17.202,21.6,23.336,25.037,26.611,nan,nan,nan,nan,0,0.0,0.283793137777778,2.2,2.0,ok,4,3.5910367063492066,-3.1688142417155114,5.8944028342648505,0.27651045622338727,-0.01721653359844244,0.7799506418302713,2.2,-6.609738913433479,0.018771172586657003,-4.117755350469431,6.983789965258135,ok,6,5.7965360449735455,-3.0437428067833228,5.849324779946859,0.27651045622338727,-0.018297289836346542,0.7799506418302713,2.2,-6.692314178451265,0.018743262459748167,-4.158587124551896,6.983789965258135,ok,11,11.734169973544974,-2.657574067260487,5.501258210544727,0.27651045622338727,-0.00858387841179048,0.7799506418302713,2.2,-6.096038150121492,0.034572545946916416,-3.6395709107704133,6.983789965258135,ok,16,17.350281084656082,-2.306690034550235,4.219507705176107,0.27651045622338727,0.0011790094401367412,0.7799506418302713,2.2,-5.311668785757152,0.061501062610042984,-3.0816834659728283,6.983789965258135,w5,target
test,Test,34,G34C4,-3.200261224762269,5.863631175598097,0.29815493297778184,0.0012956913761197064,0.8099017548759355,2.2,-6.682986164936096,0.017237190440700573,-4.18713691128167,6.951772164398911,4,Release 1.0,ok,21.951,15.84,18.809,23.856,25.658,27.406,29.179,30.006,30.474,30.929,nan,0,0.0,0.283909831111111,2.2,2.0,ok,4,3.571450066137566,-3.200261224762269,5.863631175598097,0.29815493297778184,0.0012956913761197064,0.8099017548759355,2.2,-6.682986164936096,0.017237190440700573,-4.18713691128167,6.951772164398911,ok,6,5.777589285714285,-3.06045515600545,5.855071922202427,0.29815493297778184,-0.0025909043325411663,0.8099017548759355,2.2,-6.536966347006442,0.020247211339492227,-4.116291069325838,6.951772164398911,ok,11,11.72350529100529,-2.718711457486899,5.545177444479562,0.29815493297778184,-0.009475827238163287,0.8099017548759355,2.2,-6.316471587141651,0.028878447139497,-3.9013310125588494,6.951772164398911,ok,16,17.35551091269841,-2.381927074303788,4.882801922586371,0.29815493297778184,-0.0006031480214369889,0.8099017548759355,2.2,-5.521890426717705,0.05314188391376587,-3.219075046620884,6.951772164398911,w5,target
test,Test,40,G40C1,-3.3497952273890346,6.126869184114185,0.3474499855697032,-0.002069030183398768,0.7963015908967583,1.825,-7.127257386945032,0.008424766330537709,-4.532767029148653,7.013915474810528,1,Release 1.0,ok,31.125,23.159,27.389,34.575,37.674,39.941,nan,nan,nan,nan,nan,0,0.0,0.2839319444444445,1.825,1.025,ok,4,3.4914781746031744,-3.3497952273890346,6.126869184114185,0.3474499855697032,-0.002069030183398768,0.7963015908967583,1.825,-7.127257386945032,0.008424766330537709,-4.532767029148653,7.013915474810528,ok,6,5.737390873015873,-3.228590446320517,6.102558594613569,0.3474499855697032,-0.00249559859030421,0.7963015908967583,1.825,-7.03359780185216,0.011878345782749683,-4.5142055188847845,7.013915474810528,ok,11,11.343700396825398,-2.948807323036556,6.025865973825314,0.3474499855697032,0.003802978987085315,0.7963015908967583,1.825,-6.905055896606,0.017110261690019085,-4.3155063578425406,7.013915474810528,ok,16,16.877382605820106,-2.668922595853563,5.7899601708972535,0.3474499855697032,-0.01721943634107101,0.7963015908967583,1.825,-6.553360490586287,0.02207717364965603,-4.09217828183599,7.013915474810528,w5,target
test,Test,40,G40C3,-2.3864140798873152,6.478509642208569,0.20791891538135476,-0.00025883131053947017,0.6159967699355026,1.825,-4.9761290927265405,0.016670703584389546,-6.56970474582157,7.0825485693553,3,Release 1.0,ok,28.488,24.716,27.045,29.452,30.271,30.928,31.353,31.777,32.408,nan,nan,0,0.0,0.2848026111111111,1.825,1.025,ok,4,3.5021891534391534,-2.3864140798873152,6.478509642208569,0.20791891538135476,-0.00025883131053947017,0.6159967699355026,1.825,-4.9761290927265405,0.016670703584389546,-6.56970474582157,7.0825485693553,ok,6,5.751840277777778,-3.2505615983981513,6.298949246855942,0.20791891538135476,-0.009179012723264435,0.6159967699355026,1.825,-5.220864303319401,0.010749891423364993,-4.205647090683758,7.0825485693553,ok,11,11.363458994708996,-2.881872199982269,6.2878585601617845,0.20791891538135476,-0.0020990829731311056,0.6159967699355026,1.825,-5.320161942893166,0.022146513774808863,-3.881326301304407,7.0825485693553,ok,16,16.906931216931216,-2.6999856229631902,6.133398042996649,0.20791891538135476,-0.02758782478512059,0.6159967699355026,1.825,-5.423353515892549,0.023201237941030434,-3.947989938680478,7.0825485693553,w5,target
test,Test,40,G40C4,-3.2895305114335134,6.091309882077698,0.35983184322079115,-0.003909247765895879,0.8103660369721474,1.825,-6.935499836818185,0.011198759087607674,-4.441569844427373,6.9782137426306985,4,Release 1.0,ok,27.979,20.696,24.533,30.947,33.21,35.027,36.858,38.551,40.498,nan,nan,0,0.0,0.28500519444444444,1.825,1.025,ok,4,3.4980803571428574,-3.2895305114335134,6.091309882077698,0.35983184322079115,-0.003909247765895879,0.8103660369721474,1.825,-6.935499836818185,0.011198759087607674,-4.441569844427373,6.9782137426306985,ok,6,5.735372023809524,-3.1540440179948748,6.09807428216624,0.35983184322079115,-0.0031527853613944057,0.8103660369721474,1.825,-6.7445614007576005,0.01536078996344753,-4.357187846124528,6.9782137426306985,ok,11,11.328272156084656,-2.8787939507240727,5.988961416889864,0.35983184322079115,0.005520374259635308,0.8103660369721474,1.825,-6.6910699469528865,0.020138549637637726,-4.2029481208777835,6.9782137426306985,ok,16,16.876536044973545,-2.5914363465466,5.7430031878094825,0.35983184322079115,-0.01267431223327875,0.8103660369721474,1.825,-6.267415888614554,0.029264991386578176,-3.831793109035713,6.9782137426306985,w5,target
test,Test,42,G42C1,-3.1538215862423913,6.025865973825314,0.43331124086096556,0.003144216952998935,0.560491435816998,0.725,-7.599706894615575,0.00544629761974888,-5.001059948372615,7.002155954403621,1,Release 1.0,ok,18.706,16.181,17.831,23.254,25.901,27.359,28.674,29.837,30.975,nan,nan,0,0.0,0.28432677777777776,0.725,2.375,ok,4,3.482149470899471,-3.1538215862423913,6.025865973825314,0.43331124086096556,0.003144216952998935,0.560491435816998,0.725,-7.599706894615575,0.00544629761974888,-5.001059948372615,7.002155954403621,ok,6,5.71922123015873,-3.0066459174335534,6.021023349349527,0.43331124086096556,0.003791969877086271,0.560491435816998,0.725,-7.254219184843007,0.009406100833734748,-4.790749346315139,7.002155954403621,ok,11,11.316339285714283,-2.7513263519843805,5.924255797414532,0.43331124086096556,-0.021104098606528676,0.560491435816998,0.725,-6.872274194722117,0.016562766188144035,-4.566516789679621,7.002155954403621,ok,16,16.84195932539682,-2.308157454352234,3.6888794541139363,0.43331124086096556,-0.011653311490358281,0.560491435816998,0.725,-5.888830041828343,0.035103189894440515,-3.761087442933465,7.002155954403621,w5,target
test,Test,42,G42C3,-3.136809780436857,5.916202062607435,0.4476280592965798,0.00488731585478433,0.5696756471800601,0.725,-7.179545087809425,0.0068619838607872075,-4.793189664467857,6.932447891572509,3,Release 1.0,ok,15.626,12.885,14.3,17.188,18.248,18.913,20.101,21.395,23.747,nan,nan,0,0.0,0.2866944444444445,0.725,2.375,ok,4,3.473139880952381,-3.136809780436857,5.916202062607435,0.4476280592965798,0.00488731585478433,0.5696756471800601,0.725,-7.179545087809425,0.0068619838607872075,-4.793189664467857,6.932447891572509,ok,6,5.713745039682539,-2.9652090618780123,5.8805329864007,0.4476280592965798,-0.01932735653445289,0.5696756471800601,0.725,-6.920657766662914,0.011145680503220845,-4.577852690705703,6.932447891572509,ok,11,11.284242724867726,-2.5646771964299626,5.605802066295998,0.4476280592965798,-0.00915628906568669,0.5696756471800601,0.725,-6.253541189427606,0.026530975535945106,-3.8915140281187575,6.932447891572509,ok,16,16.775370370370375,-2.051484127491267,5.093750200806762,0.4476280592965798,0.00643176954773475,0.5696756471800601,0.725,-4.82800153362474,0.0783421774224887,-2.9085123330567564,6.932447891572509,w5,target
test,Test,43,G43C3,-3.1409799350328242,6.091309882077698,0.36040177658995204,0.0012929449023767192,0.8220421711239394,1.875,-6.81708919040677,0.015213551636047318,-4.259255823402897,7.037027614686276,3,Release 1.0,ok,23.796,17.361,20.574,26.535,29.37,31.239,32.698,34.684,nan,nan,nan,0,0.0,0.28486533333333336,1.875,2.325,ok,4,3.4953356481481483,-3.1409799350328242,6.091309882077698,0.36040177658995204,0.0012929449023767192,0.8220421711239394,1.875,-6.81708919040677,0.015213551636047318,-4.259255823402897,7.037027614686276,ok,6,5.735287698412699,-3.0110477376075417,6.100318952020064,0.36040177658995204,0.004829747548198898,0.8220421711239394,1.875,-6.683683938020476,0.017644680092052833,-4.218717734158259,7.037027614686276,ok,11,11.329971891534393,-2.7128132880006666,5.955837369464831,0.36040177658995204,-0.013087232480541833,0.8220421711239394,1.875,-6.497786682215879,0.023833846279570414,-4.044263393593408,7.037027614686276,ok,16,16.862567791005294,-2.387055616207802,5.5909869805108565,0.36040177658995204,-0.049486391879071695,0.8220421711239394,1.875,-5.9692559978869095,0.03578309121484202,-3.62030948952621,7.037027614686276,w5,target
test,Test,44,G44C1,-3.2667493298718475,5.666426688112432,0.35974476644303777,-0.07996555117038115,0.5280172288792803,0.775,-7.730277965729318,0.0075641586305707775,-5.07153467892573,6.921658184151129,1,Release 1.0,ok,13.902,12.558,13.212,16.392,17.131,17.923,18.682,nan,nan,nan,nan,0,0.0,0.283082595555556,0.775,1.275,ok,4,3.5749437830687825,-3.2667493298718475,5.666426688112432,0.35974476644303777,-0.07996555117038115,0.5280172288792803,0.775,-7.730277965729318,0.0075641586305707775,-5.07153467892573,6.921658184151129,ok,6,5.782711640211639,-3.0764668342781323,5.746203190540153,0.35974476644303777,-0.07750605301876698,0.5280172288792803,0.775,-7.358308928058222,0.00910716030321898,-4.822711396888584,6.921658184151129,ok,11,11.717218915343913,-2.6266164417301288,4.356708826689592,0.35974476644303777,-0.015107672563649033,0.5280172288792803,0.775,-6.487408089636652,0.026533258721436165,-4.064139480328985,6.921658184151129,ok,16,17.27155423280423,-1.8187561354475434,6.827629234502852,0.35974476644303777,0.004545643806078095,0.5280172288792803,0.775,-4.654323288961276,0.08716068631134968,-2.9892486814166452,6.921658184151129,w5,target
test,Test,44,G44C2,-3.320829718157793,5.777652323222656,0.37089778514527055,-0.0007565688047996844,0.5361397051959356,0.775,-7.938037470583472,0.0034385735072900436,-5.298036505959547,6.926577033222725,2,Release 1.0,ok,20.789,17.649,18.643,22.875,25.034,26.346,27.147,27.929,28.694,nan,nan,0,0.0,0.283758364444444,0.775,1.275,ok,4,3.5855853174603176,-3.320829718157793,5.777652323222656,0.37089778514527055,-0.0007565688047996844,0.5361397051959356,0.775,-7.938037470583472,0.0034385735072900436,-5.298036505959547,6.926577033222725,ok,6,5.790099206349207,-3.1713831141059363,5.796057750765372,0.37089778514527055,-3.1820379107677654e-05,0.5361397051959356,0.775,-7.488732441146899,0.006212556159360533,-4.973340512323622,6.926577033222725,ok,11,11.7264417989418,-2.8639001477579953,5.645446897643238,0.37089778514527055,-0.01993007504639266,0.5361397051959356,0.775,-6.977362844731444,0.013804295646992759,-4.677881358966735,6.926577033222725,ok,16,17.377848875661375,-2.458803150167261,4.219507705176107,0.37089778514527055,-0.009506486499517075,0.5361397051959356,0.775,-6.065497041590287,0.030590069948706444,-3.8223736843945835,6.926577033222725,w5,target
test,Test,44,G44C3,-3.283891462438274,5.817111159963204,0.38008153953792295,0.0005288014187427303,0.5427367622907907,0.775,-7.642182795959684,0.004417799082850171,-5.04633083274904,6.945051063725834,3,Release 1.0,ok,27.975,24.839,26.824,29.104,29.956,30.446,30.825,nan,nan,nan,nan,0,0.0,0.284256373333333,0.775,1.275,ok,4,3.5806101190476194,-3.283891462438274,5.817111159963204,0.38008153953792295,0.0005288014187427303,0.5427367622907907,0.775,-7.642182795959684,0.004417799082850171,-5.04633083274904,6.945051063725834,ok,6,5.791317791005292,-3.1239592598030868,5.849324779946859,0.38008153953792295,-0.00027783553230284475,0.5427367622907907,0.775,-7.197427578711177,0.008846611502982826,-4.68536573126943,6.945051063725834,ok,11,11.724877645502646,-2.8049632321512235,5.765191102784844,0.38008153953792295,-0.014165721583795865,0.5427367622907907,0.775,-6.642549374373683,0.020855339065480233,-4.217392796415469,6.945051063725834,ok,16,17.362116402116406,-2.5628734298404567,5.648974238161206,0.38008153953792295,-0.010740207794464968,0.5427367622907907,0.775,-6.24138414401099,0.029283289981710814,-3.9466775337993636,6.945051063725834,w5,target
test,Test,49,G49C1,-3.3413649500106755,4.0943445622221,0.20012995722998234,0.00240247076475536,0.4417314889151924,0.975,-8.740373139358917,0.005155144068997558,-5.430443781563582,6.955592608396297,1,Release 2.0,ok,38.11,32.016,36.505,39.336,40.241,40.992,nan,nan,nan,nan,nan,0,0.0,0.284365351111111,0.975,0.675,ok,4,3.5988492063492066,-3.3413649500106755,4.0943445622221,0.20012995722998234,0.00240247076475536,0.4417314889151924,0.975,-8.740373139358917,0.005155144068997558,-5.430443781563582,6.955592608396297,ok,6,5.822046957671958,-3.244648752326971,4.477336814478207,0.20012995722998234,0.0024262288589121384,0.4417314889151924,0.975,-8.228201493955922,0.008235245187938833,-6.7817389947920095,6.955592608396297,ok,11,11.811425264550264,-3.03138225470879,0.0,0.20012995722998234,-0.021441673673136596,0.4417314889151924,0.975,-7.292716492825791,0.015005638864790088,-5.889412722973747,6.955592608396297,ok,16,17.503936838624337,-2.822981866441641,4.356708826689592,0.20012995722998234,-0.01563776098194214,0.4417314889151924,0.975,-6.663562660077038,0.022919088814474964,-4.573066107012362,6.955592608396297,w5,target
test,Test,50,G50C1,-3.42020213734089,5.736572297479192,0.21104871552624407,-0.0035267624957888988,0.715397186988558,2.425,-7.299039685541588,0.010084145746171724,-4.72668501062954,6.884486652042782,1,Release 2.0,ok,24.385,18.159,21.128,26.785,29.038,31.028,32.636,nan,nan,nan,nan,0,0.0,0.283931928888889,2.425,1.625,ok,4,3.5989103835978837,-3.42020213734089,5.736572297479192,0.21104871552624407,-0.0035267624957888988,0.715397186988558,2.425,-7.299039685541588,0.010084145746171724,-4.72668501062954,6.884486652042782,ok,6,5.812526455026456,-3.2732066841766407,5.733341276897746,0.21104871552624407,-0.0030873794524551024,0.715397186988558,2.425,-7.029002345237599,0.012335500459365684,-4.516123344537032,6.884486652042782,ok,11,11.775233134920638,-2.948620263134726,5.442417710521793,0.21104871552624407,0.006796828189742449,0.715397186988558,2.425,-6.707372602764693,0.020666521947146604,-4.221977869443694,6.884486652042782,ok,16,17.439064153439155,-2.5935964604849966,4.844187086458591,0.21104871552624407,-0.006082931244399792,0.715397186988558,2.425,-5.787124953965395,0.0427805466813754,-3.3955628097314747,6.884486652042782,w5,target
test,Test,50,G50C3,-3.400966969576471,5.652489180268651,0.17935331551620887,0.0014015869359726152,0.6594935861149875,2.425,-7.229451811438787,0.011776445461094215,-4.534460899138707,6.932447891572509,3,Release 2.0,ok,32.966,28.59,31.055,34.817,36.343,37.632,nan,nan,nan,nan,nan,0,0.0,0.281683235555556,2.425,1.625,ok,4,3.5949685846560846,-3.400966969576471,5.652489180268651,0.17935331551620887,0.0014015869359726152,0.6594935861149875,2.425,-7.229451811438787,0.011776445461094215,-4.534460899138707,6.932447891572509,ok,6,5.8056101190476195,-3.23666885344909,5.69035945432406,0.17935331551620887,0.005918169662458256,0.6594935861149875,2.425,-6.903990833660168,0.015984784850368083,-4.311213929787748,6.932447891572509,ok,11,11.766154100529098,-2.9671453755987724,5.476463551931511,0.17935331551620887,-0.0002892828565739247,0.6594935861149875,2.425,-6.508772376817219,0.0218139485159993,-4.189025120342579,6.932447891572509,ok,16,17.44732308201058,-2.7770987314262765,4.836281906951478,0.17935331551620887,-0.007877340125837157,0.6594935861149875,2.425,-6.437229163906899,0.02467177302478049,-4.265311186652813,6.932447891572509,w5,target
test,Test,54,G54C1,-3.5125512132341568,5.872117789475416,0.26800516801616864,-0.003051407221321051,0.49790037197712156,0.925,-7.842666086094885,0.0025757454308788508,-5.185039779939223,6.9726062513017535,1,Release 1.0,ok,26.179,23.3,24.711,27.926,29.398,30.679,31.847,32.933,nan,nan,nan,0,0.0,0.28205536111111107,0.925,1.125,ok,4,3.6921114417989425,-3.5125512132341568,5.872117789475416,0.26800516801616864,-0.003051407221321051,0.49790037197712156,0.925,-7.842666086094885,0.0025757454308788508,-5.185039779939223,6.9726062513017535,ok,6,5.971919642857143,-3.352271913673434,5.855071922202427,0.26800516801616864,-0.0030856456425222556,0.49790037197712156,0.925,-7.631685526833707,0.004742313871406195,-5.101065447014738,6.9726062513017535,ok,11,11.633573082010583,-3.0679308737630016,5.755742213586912,0.26800516801616864,0.004483137133980408,0.49790037197712156,0.925,-7.0479765754950305,0.012256124259363815,-4.627710353926859,6.9726062513017535,ok,16,17.40366236772487,-2.7758989169200152,5.552959584921617,0.26800516801616864,-0.01128608314174498,0.49790037197712156,0.925,-6.425585008713304,0.021536802647900116,-4.1491001998820565,6.9726062513017535,w5,target
